Date,aapl,adbe,amd,amzn,axp,cl,cmg,cost,crm,csco,dal,dis,fdx,googl,hd,hsy,jnj,jpm,ko,luv,ma,mar,mcd,mmm,msft,nflx,nke,nvda,pg,sbux,tgt,tsla,v
2007-01-18,2.700082540512085,38.56999969482422,17.920000076293945,1.8489999771118164,45.444454193115234,22.441743850708008,59.58000183105469,40.44289779663086,10.362500190734863,18.355928421020508,,29.68327140808105,95.1148910522461,12.207958221435549,26.669204711914062,34.84995651245117,41.58439636230469,31.307422637939453,14.586504936218262,14.290346145629885,9.455180168151855,36.881866455078125,27.78753089904785,48.01722717285156,22.30059242248535,3.1785709857940674,10.085390090942385,4.845537185668945,40.63847351074219,14.14633560180664,41.35292434692383,,
2007-01-19,2.6828038692474365,38.400001525878906,17.729999542236328,1.8509999513626096,44.74352264404297,22.56664276123047,58.970001220703125,40.35049057006836,10.40250015258789,18.52942276000977,,29.39347267150879,95.2608413696289,12.256006240844728,26.460399627685547,34.9969596862793,41.6151123046875,31.704057693481445,14.559351921081545,14.353496551513672,9.689510345458984,36.9997444152832,27.92463493347168,48.28531265258789,22.37972450256348,3.2228569984436035,10.112713813781738,4.874589443206787,40.9795036315918,14.055371284484863,41.917667388916016,,
2007-01-22,2.630966186523437,37.83000183105469,17.530000686645508,1.847499966621399,44.72042083740234,22.45524024963379,58.41999816894531,40.04484939575195,10.300000190734863,18.41144561767578,,29.10368537902832,94.09345245361328,12.03303337097168,26.13412094116211,34.9501953125,41.2589111328125,32.28923797607422,14.489972114562988,13.992630004882812,9.927523612976074,36.811126708984375,27.63797187805176,47.8222770690918,22.09916877746582,3.128571033477783,9.886054039001465,4.874589443206787,40.75010299682617,13.956502914428713,41.3462142944336,,
2007-01-23,2.597923040390014,37.52000045776367,17.510000228881836,1.821499943733216,44.31989288330078,22.38773536682129,58.5,40.11594772338867,10.31999969482422,18.07139778137207,,29.4597110748291,93.7500991821289,11.988238334655762,26.382095336914062,34.9969596862793,40.84126663208008,32.3997688293457,14.517126083374023,13.866320610046388,10.001328468322754,37.09404754638672,27.94956588745117,48.041622161865234,22.11355781555176,3.108571052551269,9.790940284729004,4.876119613647461,40.70048141479492,13.82203769683838,41.29916000366211,,
2007-01-24,2.628238677978516,39.68999862670898,16.030000686645508,1.8630000352859497,45.39054870605469,22.553939819335938,58.0,40.556617736816406,10.604999542236328,18.661285400390625,,29.269275665283203,94.91749572753906,12.489238739013672,26.551746368408203,33.934425354003906,41.154483795166016,32.7443962097168,14.520137786865234,13.794156074523926,10.279011726379396,37.46341323852539,27.51956367492676,48.43155670166016,22.36532974243164,3.25,9.799030303955078,5.027495861053467,40.6198844909668,13.758764266967772,41.332767486572266,,
2007-01-25,2.614596128463745,39.130001068115234,16.049999237060547,1.8539999723434448,44.49705505371094,22.38773727416992,57.47999954223633,39.61129760742188,10.470000267028809,18.19630622863769,,28.929805755615234,94.90029907226562,12.21446418762207,26.16021728515625,33.53346252441406,40.95181655883789,32.646854400634766,14.462815284729004,13.649808883666992,9.95151138305664,36.897579193115234,26.79668426513672,48.139122009277344,21.904930114746094,3.3214290142059326,9.697843551635742,4.851653099060059,40.25405502319336,13.434466361999512,40.7949333190918,,
2007-01-26,2.588222980499268,39.2599983215332,16.219999313354492,1.8424999713897705,44.558685302734375,22.44879150390625,57.34000015258789,39.34830474853516,10.557499885559082,18.286529541015625,,28.60689353942871,94.32523345947266,12.408408164978027,26.06233787536621,33.68048477172852,40.577178955078125,32.31525421142578,14.429631233215332,13.604695320129396,10.011474609375,36.98403549194336,26.7530574798584,47.94414138793945,22.012836456298828,3.307142972946167,9.633076667785645,4.811898708343506,40.216835021972656,13.39887809753418,40.46549987792969,,
2007-01-29,2.605200290679932,39.34999847412109,15.949999809265137,1.871500015258789,44.396934509277344,22.62857246398925,58.70000076293945,39.28433227539063,10.6225004196167,18.18937492370605,,28.714529037475582,95.10633087158205,12.324073791503906,26.04277610778809,34.268550872802734,40.62631988525391,32.16570281982422,14.393430709838867,13.658827781677246,10.124028205871582,36.78754806518555,26.94000816345215,48.10865020751953,21.96248817443848,3.2214291095733643,9.746407508850098,4.61465311050415,40.22922897338867,13.667802810668944,40.38483810424805,,
2007-01-30,2.5933759212493896,39.0099983215332,15.789999961853027,1.852499961853028,44.681915283203125,22.8694076538086,59.59999847412109,39.3056526184082,10.737500190734863,18.21712875366211,,29.012603759765625,93.74153900146484,12.370369911193848,26.21242332458496,34.10818099975586,40.773712158203125,32.62736129760742,14.423599243164062,13.658827781677246,10.217202186584473,36.72467803955078,27.276525497436523,45.51310348510742,21.926513671875,3.2757139205932617,9.891112327575684,4.703337669372559,40.04941940307617,13.667802810668944,40.63357925415039,,
2007-01-31,2.598834276199341,38.869998931884766,15.550000190734863,1.88349997997284,44.84368515014648,23.16791725158692,59.41999816894531,39.916934967041016,10.957500457763672,18.473901748657227,,29.1202449798584,94.76297760009766,12.550049781799316,26.584381103515625,34.10818099975586,41.025516510009766,33.11501693725586,14.44471549987793,13.622739791870115,10.291007995605469,37.832786560058594,27.63797187805176,45.2693977355957,22.199880599975582,3.258570909500122,9.998367309570312,4.68651819229126,40.22304153442383,13.81808376312256,41.25209045410156,,
2007-02-01,2.5688226222991943,38.7599983215332,15.770000457763672,1.934999942779541,44.72813415527344,23.103458404541016,59.79999923706055,40.08040618896485,11.352499961853027,18.453088760375977,,28.987762451171875,96.04190063476562,12.055806159973145,26.80624008178711,34.51582336425781,41.154483795166016,33.297061920166016,14.51108169555664,13.848283767700195,10.325140953063965,38.52438354492188,27.71899032592773,45.08051681518555,21.98406410217285,3.247143030166626,10.187591552734377,4.746150970458984,40.51445770263672,13.608473777770996,41.54789352416992,,
2007-02-02,2.5691254138946533,38.970001220703125,15.6899995803833,1.869500041007996,44.79746627807617,22.97794914245605,60.0099983215332,39.810302734375,11.6875,18.834774017333984,,29.12852478027344,98.69425201416016,12.04955005645752,26.64310646057129,34.66950607299805,40.890403747558594,33.11501693725586,14.553325653076172,13.76708698272705,10.236581802368164,38.34362030029297,27.75638198852539,45.007415771484375,21.7179012298584,3.262856960296631,10.13902187347412,4.8700032234191895,40.51445770263672,13.553109169006348,41.7025146484375,,
2007-02-05,2.5445711612701416,38.43999862670898,15.600000381469728,1.8580000400543213,44.82827758789063,22.893150329589844,60.43999862670898,39.95246505737305,11.782500267028809,19.09155464172364,,29.19476318359375,97.72430419921876,11.690690994262695,26.77360343933105,34.38216781616211,40.71842193603516,33.134498596191406,14.450750350952148,13.559584617614746,10.171072959899902,38.79157257080078,27.750146865844727,45.043975830078125,21.3006591796875,3.228570938110352,10.060091972351074,4.949512004852295,40.39666366577149,13.45424461364746,41.76302719116211,,
2007-02-06,2.5509371757507324,38.459999084472656,15.31999969482422,1.9134999513626096,44.72042083740234,22.72354507446289,60.58000183105469,40.20833969116211,11.774999618530272,18.931941986083984,,29.13680458068848,98.71141052246094,11.798798561096191,26.930206298828125,34.1883659362793,40.53419494628906,33.1605224609375,14.496004104614258,13.721979141235352,10.198748588562012,38.97232818603516,27.899715423583984,45.25112533569336,21.22871971130371,3.188570976257324,10.23717212677002,5.12535285949707,40.04941940307617,13.315820693969728,42.1596794128418,,
2007-02-07,2.611565589904785,38.150001525878906,15.5,1.9490000009536743,45.19799041748047,22.726940155029297,61.56999969482422,40.60637664794922,11.922499656677246,19.49406814575196,,29.376916885375977,98.90885925292967,11.762011528015137,26.98895263671875,34.21510314941406,40.41136932373047,33.297061920166016,14.489972114562988,13.649808883666992,10.323294639587402,39.39672470092773,27.86854553222656,45.48266220092773,21.12801170349121,3.2714290618896484,10.412224769592283,5.325655937194824,39.98120880126953,13.315820693969728,42.22019958496094,,
2007-02-08,2.6124746799468994,38.04999923706055,15.130000114440918,1.955000042915344,45.0516357421875,22.73711395263672,62.09000015258789,40.24386978149414,11.925000190734863,19.52876281738281,,29.2195987701416,97.6384735107422,11.787537574768066,26.8127670288086,33.9544792175293,40.38679122924805,33.11501693725586,14.438678741455078,13.676870346069336,10.585301399230955,40.2454833984375,27.63797187805176,45.476558685302734,21.048877716064453,3.392857074737549,10.461811065673828,5.256851196289063,40.04941940307617,13.216954231262209,41.85716247558594,,
2007-02-09,2.5242598056793213,37.68000030517578,14.899999618530272,1.9359999895095823,44.31220626831055,22.699811935424805,61.90999984741211,39.78898239135742,11.7524995803833,19.230348587036133,,28.44957733154297,97.3294677734375,11.558809280395508,26.754026412963867,33.90101623535156,40.288536071777344,32.78340530395508,14.40851593017578,13.6678466796875,9.55758285522461,38.57938003540039,27.768836975097656,45.41563034057617,20.847455978393555,3.301429033279419,10.483059883117676,4.992323875427246,39.95021438598633,13.035024642944336,41.46050262451172,,
2007-02-12,2.573065280914306,38.09000015258789,14.6899995803833,1.9424999952316284,43.90398025512695,22.69641876220703,60.720001220703125,39.75335693359375,11.84749984741211,19.112377166748047,,28.085262298583984,97.14922332763672,11.46871852874756,27.04115867614746,33.807456970214844,40.20253372192383,32.79640197753906,14.456775665283203,14.227190017700195,9.417357444763184,38.43006134033203,27.8747787475586,45.446102142333984,20.81868362426757,3.304286003112793,10.560973167419434,5.102418422698975,39.78279495239258,12.92034149169922,41.54789352416992,,
2007-02-13,2.567610025405884,38.43000030517578,14.600000381469728,1.965499997138977,44.36611557006836,22.916900634765625,60.45000076293945,40.22355651855469,12.1225004196167,18.86253929138184,,28.6400146484375,97.45821380615234,11.488988876342772,27.24995994567871,33.967830657958984,40.15340805053711,33.128013610839844,14.54427719116211,14.25425910949707,9.658140182495115,38.54010009765625,27.9807243347168,46.567176818847656,20.94139862060547,3.2714290618896484,10.644960403442385,5.198745727539063,40.12383270263672,12.916388511657717,41.76976013183594,,
