Date,aapl,adbe,amd,amzn,axp,cl,cmg,cost,crm,csco,dal,dis,fdx,googl,hd,hlt,hsy,jnj,jpm,ko,luv,ma,mar,mcd,mmm,msft,nflx,nke,nvda,pg,sbux,tgt,tsla,uber,v
2016-01-19,22.42745288586557,90.29000091552734,2.0799999237060547,28.85449981689453,56.65675203257168,53.146290132797446,478.3599853515625,132.31812655052755,71.86000061035156,18.798214566954453,41.53672123141638,89.6271026909833,116.74233804871056,36.00749969482422,100.41666713524496,35.181099483856165,70.50901161584306,79.56745856328904,46.70615906512965,32.88027008092413,38.0378162102106,85.60502328354492,56.16442030422219,96.39991470188583,107.87427376565952,45.8413786053994,106.56999969482422,53.49923761896216,6.753780406478934,60.9497737460574,50.48002928678613,56.38710526185437,13.913999557495115,,69.15776223521306
2016-01-20,21.67310595008025,87.69000244140625,1.809999942779541,28.218000411987305,54.98590397712196,52.87135128870671,462.75,129.4153068512201,69.12999725341797,18.48228287001232,41.79973350865401,86.96660373245491,112.48681281641656,35.29499816894531,98.20907091966934,33.41419070890496,70.68597454196069,78.0887169010728,45.00716374087335,32.628374664718685,36.59748917706455,80.96921540511477,53.553202033730216,96.68097835168057,105.44885090146042,44.50565874185798,108.91000366210938,52.635005439044896,6.543868424934436,61.067363646398015,49.53357322758352,55.07129148759026,13.293333053588867,,66.332279844874
2016-01-21,22.11978598179157,88.63999938964844,1.820000052452088,28.679000854492188,56.29041770448276,52.23943767897496,469.7900085449219,129.8598784996506,70.36000061035156,18.23743253187117,42.30760486591052,87.61756087168109,111.36647520064204,36.00849914550781,97.78420837740552,34.808083674317324,71.59612243643903,77.81250919453504,45.09616327124418,32.62837014234173,37.40183103297354,81.46625842433345,55.52323594542428,96.3007549288723,105.4565423480601,45.413941736241945,108.31999969482422,54.31749328825136,6.780630184423063,61.65945967041839,49.76588993610016,54.9501937241101,13.436667442321776,,67.05288036050182
2016-01-22,22.477588409553853,89.55000305175781,2.109999895095825,29.436500549316406,52.171382003167366,53.92429665959357,466.2200012207031,132.65809252652838,70.44999694824219,18.64024881649448,42.70665148507612,90.5233794156213,114.0227916801663,37.09999847412109,101.33301880324512,36.63389822576027,71.82364100300778,78.82809696421545,45.6624891674966,32.77792871582955,37.41117819761619,83.85585612731666,58.15304044690302,97.89596995901007,107.90506511210022,45.77903844954291,104.72000122070312,56.34933079530055,6.914873624897775,62.778774814444375,49.51637543907079,55.84625576431684,13.653332710266112,,68.90177070454561
2016-01-25,23.13621235469612,88.38999938964844,2.009999990463257,29.89949989318848,48.65993690992251,53.92430764305437,447.9200134277344,134.3056437371351,71.2300033569336,18.46648311566168,43.16011613208852,90.9667993752551,114.7455869939526,37.19200134277344,102.782553225017,35.84860228784984,71.55397271931474,78.58436899897671,45.69485346046896,33.25023504293428,36.80324563912999,84.1425851066057,57.98577498265554,100.7145000227966,106.99646536137772,46.25097711768969,99.77999877929688,56.165464929092586,6.941726124489492,62.61654657032492,51.07370891728605,56.32252610510578,13.337332725524902,,68.98710967979184
2016-01-26,22.77385756921955,87.26000213623047,2.140000104904175,30.17250061035156,49.321132394131375,53.65606680514997,442.0,131.43771239864304,69.95999908447266,18.355902139486933,42.16250761862845,90.08938707904686,114.176361338599,36.760501861572266,101.40799110431242,34.533234428970715,70.89665515971404,79.02312606999602,45.18515842072911,33.18726666029327,35.76510061427277,83.15808868408203,56.41531937472751,98.85476822534504,109.17549976748128,46.11741172740415,99.73999786376952,55.6138330447848,6.951489386618952,63.26543526950805,49.83473094795073,56.015781510993456,13.113332748413086,,68.43717188545814
2016-01-27,21.88733884351945,87.2699966430664,2.0799999237060547,30.09950065612793,49.47301536704517,53.89077042261843,448.5,130.13883981733835,69.2699966430664,18.71133457350392,42.044599338156985,90.86300740789147,117.59161469755335,36.79449844360352,102.01612394292756,35.98603149361268,71.76463624936876,81.6474422148658,46.18028887042058,33.20301362628832,36.12049147238308,83.05296123652285,57.43750815882844,99.91276377883828,111.60868565122048,46.31332020619215,96.61000061035156,56.045941388470055,6.995424018268584,63.69528465325222,50.6521107141322,56.67771336748618,12.825332641601562,,68.2475558397775
2016-01-28,21.37455993726458,85.54000091552734,2.1600000858306885,30.418500900268555,48.85651573002487,54.1171012006192,446.9800109863281,129.4937787694914,66.87999725341797,18.74292784356089,40.66608990509704,89.81579043268393,116.30865428032668,36.90950012207031,101.60795007616862,35.65227163963817,72.23656396014648,83.28057280215876,46.53625890880012,33.20301226857555,35.054274445740326,81.57141707676979,56.93570995650641,100.0946187125824,112.54033737790424,46.17975071967092,93.83999633789062,55.45753082619252,6.978336986606846,64.40097958179483,50.15306749416238,57.56572276684177,12.719332695007324,,67.71658408737115
2016-01-29,21.60246037985921,85.55000305175781,2.0899999141693115,28.599000930786133,47.516261927822114,54.47755718771042,455.760009765625,130.32190548072458,66.48999786376953,18.48227665436927,39.124328057174026,88.88177470306421,116.37192557593067,37.448001861572266,102.6075928415186,33.90499484434304,73.52589989361623,83.59746683956162,46.787072338862345,33.738286301901695,33.82905529365297,77.85317244253945,55.65332631267176,101.47492595109269,114.14190981592228,48.73539964637249,92.0,56.26658890464162,6.9051139032957085,64.87138991460002,51.43508073970834,57.42846602317846,12.66333293914795,,66.77791785583543
2016-02-01,21.98533340396198,88.16000366210938,2.1700000762939453,28.90749931335449,47.721756646100445,56.10375071997207,476.1199951171875,131.49003479675935,67.58999633789062,18.529670194247025,40.56632893472845,89.70258261491297,118.91075207998924,38.5629997253418,104.06546613491436,34.88660577697759,74.31802403953175,84.18243769667838,47.86309323954671,33.533624556838795,35.18522113318724,84.61097484907202,56.052916214662,101.73114539852683,114.98119621269564,48.86896427522516,91.79000091552734,56.77226529057321,7.14187303972378,65.86904662992048,52.19223555213532,57.51728641048048,12.583999633789062,,70.23864712977517
