Date,aapl,adbe,amd,amzn,axp,cl,cmg,cost,crm,csco,dal,dis,fdx,googl,hd,hsy,jnj,jpm,ko,luv,ma,mar,mcd,mmm,msft,nflx,nke,nvda,pg,sbux,tgt
2005-02-08,1.198470065978004,31.87874488833568,17.200000762939453,1.7769999504089355,36.56340061408847,17.92696497738905,,32.47136489530211,3.444999933242798,12.651363242631502,,24.26026903833497,81.94525203551876,4.928928852081299,26.84445764963293,39.05764888438672,39.10518095186006,23.02021779911139,12.194640083310546,13.34443407102782,,25.323057185501128,19.50444917323873,48.64421296890964,18.34768962343172,1.644286036491394,8.437469242250435,1.9357694120848048,31.26257066937527,10.126277383054685,34.01481231231197
2005-02-09,1.2283297502071175,31.97372734627639,18.07999992370605,1.8224999904632568,36.4113282124055,17.839238800380095,,32.02425883947774,3.502500057220459,12.706884649781596,,24.15471959789945,82.2693024024486,5.02402400970459,26.749266203996285,39.14801755107693,39.046354465380624,22.832021948490294,12.237520248215969,13.281446641734371,,25.49380945542164,19.313698125106587,49.10413352334824,18.3897272996245,1.649999976158142,8.37758744700797,1.9724660401134293,30.947156998829225,10.201417595469174,33.041454465264984
2005-02-10,1.193165279594833,31.373843930261927,18.14999961853028,1.803500056266785,36.39811212314032,17.71254823085878,,31.84262109611996,3.3499999046325684,12.304371146386444,,23.976096815970305,82.60184201228996,4.804053783416748,26.654065110590658,38.95438015737216,38.86981898369236,22.801670314266985,12.257528683085075,12.903520748891756,,25.03586361567685,19.13486671447754,48.55104495624391,18.28463775937933,1.6342860460281372,8.341663232290655,1.908246113985818,30.76265247984832,10.118366961380776,33.06130970223194
2005-02-11,1.210444114934797,31.46382538952576,17.75,1.778499960899353,36.43777283006768,17.576088280963464,,32.12205694058395,3.262500047683716,12.193330412643771,,23.74063653408253,82.48249354487086,4.671171188354492,26.806393267917283,39.27712106963365,38.99670627002079,22.64382989497057,12.100309224417304,13.011495335108496,,24.79913264643004,19.015641699215468,48.89454612129359,18.23560380656597,1.6185710430145264,8.378588714472416,1.930417087683584,30.768614171895106,9.823734448252344,32.56468643256556
2005-02-14,1.2539448849011925,31.91373819824832,18.100000381469727,1.7825000286102295,36.43777514753069,17.75802620694057,,32.49932767816657,3.375,12.290493549452131,,23.740635272373463,83.35220733179209,4.575826168060303,27.149066504960427,39.406215757595774,39.36308827489318,22.80773846626592,12.280398156090085,13.029498630872943,,25.26872021703867,19.224285785392457,49.17983875267253,18.165537614949887,1.614285945892334,8.462413748608835,1.9984593756979567,31.19116570780113,9.938419969008551,32.68389103608663
2005-02-15,1.3135125748945424,31.743771571168576,18.1200008392334,1.8105000257492063,36.133635002447775,17.706052061280793,,32.653018413076886,3.450000047683716,12.533386365273222,,23.797473381788848,82.5251338399293,4.844844818115234,26.90791653222107,39.83222759993276,38.896244643684106,22.868454775631168,12.2746795664213,12.83153396032238,,25.226024571301288,19.432921009342262,49.48842597131493,18.270772740258987,1.6071430444717407,8.482371583712546,1.970171848403816,31.47682778050644,9.885031684015315,32.90902953072619
2005-02-16,1.3360963338652592,32.25366995625714,17.68000030517578,1.7964999675750732,35.9683247200451,17.517614126774475,,32.83464213319437,3.565000057220459,12.394591022101707,,23.951740836160216,82.78943172726268,4.872372150421143,26.990413252779053,40.22596720833565,38.81351302456978,22.66811614628345,12.531956862654049,12.858528531587588,,25.19498390380628,19.611754764705594,49.77952028425646,18.17942290423219,1.5957139730453491,8.511311002941985,1.968642589038564,31.8339067797626,10.025430146512392,32.829304851296776
2005-02-17,1.3739890993329948,32.29366365223571,17.510000228881836,1.7869999408721924,36.133635002447775,17.54361121668189,,32.69493710704422,3.5,12.30437308935443,,23.740638941677027,83.69333381910006,4.9507012367248535,26.819062716345965,39.9226123617506,38.82531557530204,22.63169410472533,12.389025165795026,12.822535680020074,,25.144527199579347,19.36734971335743,50.350092247648895,18.066990922736807,1.5828570127487185,8.492351670464396,1.994636890011147,31.714890997321007,9.93051201405122,32.948684337934594
2005-02-18,1.3298824831822351,31.79376106896428,17.0,1.780500054359436,35.96833783785054,17.55984980047483,,32.12905251483743,3.75,12.172517346714825,,23.83806697536352,83.3948538306303,4.967718124389648,26.539836777499488,39.78057945844968,38.67168604873135,22.249237814434167,12.311844679222489,12.81353683058662,,24.8262873101774,19.164666561352792,49.94253157754292,18.017798538638843,1.5,8.532267928251395,2.1001410952909207,31.738688616040186,9.867235074071964,33.29355497119957
2005-02-22,1.3080555868923889,31.26886467078633,16.790000915527344,1.7510000467300415,35.72368144038459,17.283699173328834,,31.80071321443234,3.962500095367432,11.908799854438572,,23.41587103870732,82.74685596242033,4.917417049407959,26.24156297707321,39.85802882149906,38.44120501593811,22.16424850333441,12.23466102627919,12.597577860869082,,24.744795950749616,19.260047191369456,49.7213391147282,17.74374723404204,1.5142860412597656,8.508316634537515,2.146777112894979,31.631562444759904,9.792092190205832,33.572103431693776
2005-02-23,1.31442142855096,30.778961668160285,16.8700008392334,1.747499942779541,35.55841097980936,17.05628034805705,,31.961379419136527,3.875,12.061477282682294,,23.082979955875608,81.55299268272408,4.837337017059326,25.6386758951121,40.16873780664599,38.64804661742822,21.963907034496582,12.231802573274392,12.552587023578251,,24.27131793503085,19.1050565886954,48.96453661374869,17.736701549067433,1.4671430587768557,8.387568522584115,2.1536571486731053,31.631555540539942,9.883055916116076,33.29356442356691
2005-02-24,1.3410986212534848,30.733969443729183,16.639999389648438,1.6829999685287476,35.65096983699362,17.056282540706768,,31.89851697289993,3.9175000190734863,11.95044056508972,,23.17229637385854,82.38017600511218,4.588839054107666,25.169064081452056,39.7671074311537,38.61850156125007,22.170314892658453,12.186070530229584,12.615577527047416,,24.21698096537742,19.337545369590725,49.02306257148859,17.694546362853952,1.4500000476837158,8.472392040443378,2.088673244558763,31.89935985551791,9.865259214204755,33.830754052913136
2005-02-25,1.358377411363349,30.728971372561475,17.700000762939453,1.7359999418258667,35.869143583082625,17.05628034805705,,32.42944444045888,4.050000190734863,11.93655776977539,,22.815046407451465,83.30106638231786,4.733482837677002,25.23252125238616,40.16224769130704,38.91987988261767,22.26743546026472,12.206075236479736,12.642570438595552,,24.37222480510456,19.343502075110564,49.26879265540541,17.799955905140074,1.5271430015563965,8.622082741757042,2.176592528892608,32.03625213623685,10.132205885270713,33.95675795235933
2005-02-28,1.3544364637135196,30.763965220496704,17.700000762939453,1.7359999418258667,35.96832468846057,17.030302410459363,,32.562201732695975,4.087500095367432,11.936561698150722,,22.52275975176053,83.78707975251498,4.6546549797058105,25.54348636874853,40.42135835217732,39.04398197292083,22.443496185806524,12.251809069188464,12.714551955246584,,24.8456939515126,19.659439808475668,49.50288197113061,17.722659186288478,1.5828570127487185,8.662003145713857,2.1941770824356177,32.25048865204796,10.122321255139813,33.94351286903971
2005-03-01,1.3638344026053466,31.02391319213968,17.6299991607666,1.753000020980835,35.670809271838365,17.192734616714148,,32.576150761066884,4.050000190734863,12.103113721632898,,22.70949832758167,83.42895174121563,4.736987113952637,25.41655731201172,40.81003518822142,39.28036686075869,22.461705489533443,12.234658020918664,12.458105354360567,,25.070787930244983,19.68328392701707,49.12250537492397,17.70157308454625,1.5285710096359253,8.684952385855233,2.226287504590476,31.595830541734184,10.26073933019861,33.910358733938494
2005-03-02,1.3414016880852548,30.9739228316072,17.700000762939453,1.7695000171661377,35.86916123564578,17.176486994504717,,31.72386958513969,4.192500114440918,12.137814278175805,,23.058622856753253,83.13903106536057,4.653402805328369,25.289647101964587,41.269947285554125,39.3276367845257,22.461697151414395,12.297549263250444,12.78215707481189,,24.98929116287757,19.69520511348087,49.38582631468919,17.7015764040147,1.542857050895691,8.736843306917242,2.186531682819372,31.6970171108212,10.446613318210542,33.956783184224854
2005-03-03,1.3450396104604398,31.22887388139693,17.75,1.774999976158142,36.25264965000495,17.186235695131867,,31.50729469166262,4.237500190734863,12.297429371084837,,23.294078099966192,82.96853333263957,4.657907962799072,25.37847636041556,41.31529115278333,39.65266247133791,22.552779015032414,12.346147461805396,12.701147476725344,,25.48217088827356,19.83826617349517,49.71935776302056,17.77886854177354,1.5271430015563965,8.732852613711099,2.140659788782336,32.0064998893362,10.78870535659112,35.08423506437601
2005-03-04,1.2962335743224067,31.5438107508482,17.6200008392334,1.7920000553131104,36.43116229904395,17.14075120417686,,31.2697696685791,4.204999923706055,12.42234847322232,,23.342793748857613,83.70186048045446,4.6721720695495605,25.35309571040086,41.8140879926626,39.70583049238112,22.61347660856211,12.417616147137911,13.097210554949902,,25.614122316099287,20.0290190973628,49.85980688869671,17.715623445731968,1.5142860412597656,8.76677801717816,2.1230767949436857,32.060071210270856,10.743224760769513,35.05107812357381
2005-03-07,1.2974455209746525,31.968728241113467,17.34000015258789,1.7970000505447388,36.43116229904395,17.215465772603963,,31.38155104390987,4.099999904632568,12.686063333490102,,23.44022289813168,84.98942606277687,4.699199199676514,25.391165151247947,41.587352464977535,40.1254252170997,22.771311210340063,12.446193974858213,13.277243542964476,,25.885785067201496,20.446296055024263,50.59121420715404,17.687512718161575,1.5271430015563965,8.74083714896731,2.116960236909962,32.1255268061283,10.850003900397873,34.891908153366536
2005-03-08,1.2701639170895054,32.61359994305079,17.469999313354492,1.815500020980835,36.29892290937839,17.17973732789398,,31.29770984535636,4.125,12.65830408830443,,23.342797486007623,86.12352362737745,4.732232093811035,25.41681793614944,41.61975054884534,40.21405481703718,22.60133906246692,12.45477085959916,13.304247865736166,,26.192374597394107,20.26746417540042,50.56196866218741,17.84914207458496,1.511428952217102,8.700917189802862,2.123841825451477,31.958881208973512,10.935032188063664,34.75264003781132
2005-03-09,1.2016529174938453,32.44363392031943,17.100000381469727,1.7869999408721924,35.836085143241505,17.07578041800819,,32.09412046005122,4.195000171661377,12.679123508621144,,23.04238245819644,85.54345620998006,4.609859943389893,25.346837230184708,41.19869547570622,40.2435991950701,22.29779349928385,12.3547220839456,13.313251094768887,,25.93623809663396,19.462721509437543,50.43909222460773,17.842117843439905,1.442857027053833,8.63206156228286,2.008398450763041,31.750585045586703,10.776840189358882,34.421021071710115
2005-03-10,1.1983190253959164,32.37365012882782,17.0,1.7654999494552612,35.40633442889554,16.78987845518376,,31.968371800630702,4.025000095367432,12.935901086685831,,22.63642002550424,84.81811634132355,4.52977991104126,25.07326922332551,41.34120814368935,40.10768376646849,22.14602163080395,12.363300063451335,12.989193233335596,,25.703381522567074,19.456761586013293,50.38054098169272,17.87022590637207,1.4242860078811646,8.68456289508586,1.974758973993568,31.566079675591805,10.766952663994102,34.65979304198471
2005-03-11,1.2189322747666285,32.68858743612134,17.1299991607666,1.7404999732971191,35.76998363689779,17.072522072013275,,31.3955020904541,3.892499923706055,12.95672023168152,,22.83128159461832,84.57921719308085,4.515515804290772,25.321402251046194,41.32824583119245,40.19041885664444,22.01247684185924,12.343497477931964,12.764155298736974,,25.672336221035643,19.52233428277429,50.70240202501148,17.884280391537846,1.4271429777145386,8.713545508829636,1.9854626698054467,31.714886021125515,10.761018318962956,34.560303623471995
