Date,aapl,adbe,amd,amzn,axp,cl,cmg,cost,crm,csco,dal,dis,fdx,googl,hd,hsy,jnj,jpm,ko,luv,ma,mar,mcd,mmm,msft,nflx,nke,nvda,pg,sbux,tgt,v
2005-10-19,1.5784582724697798,30.31999969482422,20.6299991607666,2.226999998092652,36.33757524932607,17.005290002052075,,32.69231975277483,5.659999847412109,11.735301227453684,,18.8528599176928,75.30844491060927,7.607607841491699,24.29681542723494,37.82515844409885,37.66508971612124,21.35574615417764,12.172447412092238,13.74612315646432,,23.04841295466395,19.49252695980315,44.22059808636416,17.3649560224922,3.872857093811035,8.155121331035726,2.400598626986625,33.0275016046516,10.411020894018888,35.516059787304194,
2005-10-20,1.6512121668962323,30.959999084472656,21.440000534057617,2.2950000762939453,37.2503873438578,17.287834903957112,,33.5772103468311,5.75,11.936564075384885,,18.94217385632704,76.4711128117834,7.757507801055908,25.422138554559588,38.81713185865073,38.44109411260408,21.818513489103868,12.501749460772706,14.097430886772337,,24.151712617297115,19.93960420430712,44.77101173056867,17.711415864998006,3.892857074737549,8.270405249702206,2.415122428536727,33.662059738033314,10.792659234996492,37.26622749757836,
2005-10-21,1.7230568387398668,30.799999237060547,21.15999984741211,2.283499956130981,35.903973383137824,17.14327389728774,,33.65447539163059,5.887499809265137,11.881040424497153,,18.75543108089226,76.27452473771035,8.653654098510742,25.4477079038446,38.17756634248443,38.38141320722965,21.74347050529282,12.353118607557194,13.737116327924168,,23.902204513549805,18.96796013419196,44.2383624863004,17.612424630932995,3.701428890228272,8.341582268733262,2.469405122985549,33.34174997721622,10.869775561011137,37.10652243432093,
2005-10-24,1.6748577447298203,31.01000022888184,22.0,2.305999994277954,36.47448644325555,17.166683914706145,,33.47890009311665,6.107500076293945,11.85327939741655,,18.65800135115192,76.00090625852104,8.592843055725098,25.575597571015432,38.63439318315189,38.32169505811588,22.049888399881823,12.291923375553766,14.178507689348304,,23.80473713366453,19.462719366367963,44.617123578584135,17.59827985204119,3.782856941223145,8.37566770673381,2.46328845001338,33.23296240340562,10.942943763318477,36.54086956306266,
2005-10-25,1.7097189695649222,32.189998626708984,22.14999961853028,2.344000101089477,37.67635792841042,17.338474089292358,,33.710665709277386,6.320000171661377,11.81164360651647,,18.8122635583237,77.79622312709203,8.653153419494629,25.95921998557933,38.33420229969848,38.06503433792592,22.32505333500988,12.312322820065775,14.02537095302983,,24.073738601738214,19.701166562251192,44.83016813100902,17.640702306543474,3.8428568840026855,8.390701372536286,2.491575904267893,33.32966596442779,11.073452277848933,36.680610106583806,
2005-10-26,1.7060809287065664,32.209999084472656,22.350000381469727,2.049999952316284,37.82850689012803,17.21293009033261,,33.4156878545476,6.257500171661377,11.853281712075526,,19.120792010072265,77.44570864022386,8.665665626525879,25.543613989324022,37.34223089116521,37.72479179037807,22.331299098585458,12.379349576943753,13.845210234129786,,23.74625665747927,19.67135923997916,44.729570575490165,17.65485261524896,3.885714054107666,8.35160611283993,2.5252151340128592,33.59558154702993,11.0813589777153,35.935293924333294,
2005-10-27,1.727603854059088,32.29999923706055,22.600000381469727,1.98199999332428,38.1860240604751,17.21292825743282,,33.1488298969541,6.300000190734863,11.811638815250042,,19.291298693314523,77.11229414899641,8.923924446105957,25.607555397161253,36.95719284988967,37.30696321344045,22.575186535572414,12.341462525621631,13.99834201761725,,23.32520718696666,19.254086984361177,44.63488915749584,17.831602629117008,3.674285888671875,8.40373252738975,2.460230983185768,33.239022882844765,10.907347058075445,35.84212927899567,
2005-10-28,1.698805909429049,32.20000076293945,22.18000030517578,1.977499961853028,37.53943319455052,17.272398903479903,,32.91003647004828,6.0625,11.894919395446776,,19.10455563749704,76.93280431781957,8.890641212463379,25.415741145209388,36.79403834344124,37.03835555855831,22.650226071289467,12.356041898835654,14.10644455379894,,22.65464973522672,18.979882609154227,44.53427622421815,17.746762375532665,3.732856988906861,8.26238730959772,2.4105360818763324,33.52909834146609,10.729385147929444,35.20326800176185,
2005-10-31,1.6733418526444317,32.16999816894531,22.450000762939453,1.9674999713897705,37.90457038609118,17.57634739989128,,33.324392690174136,6.262499809265137,11.908801228834758,,19.486159146632783,77.52267129091562,9.0150146484375,25.95922554432183,37.28350089279629,37.551686810477264,22.82532813741411,12.4143190268768,14.232553620760251,,23.31351680492668,19.24812539209572,45.120170281635474,18.107365570496853,3.6785709857940674,8.320527929120068,2.488518140591447,33.643918080151344,11.073446477053643,36.67396992311426,
2005-11-01,1.7351828737112518,31.82999992370605,22.93000030517578,1.9984999895095823,37.8817410605727,17.592870291916135,,33.92134679652294,6.25,12.026777946833526,,19.713500316603536,78.69389518030135,9.305806159973145,26.214980394522364,36.74182257169409,37.29502179961651,23.00668133545758,12.42014508817373,14.412710961019291,,23.255040753808057,19.510411395633028,44.68221047079866,18.1073489611665,3.7200000286102295,8.420776944971097,2.564969750868884,34.14553846816671,11.192091475011472,37.03333442348835,
