Date,aapl,adbe,amd,amzn,axp,cl,cost,csco,dis,fdx,hd,hsy,jnj,jpm,ko,luv,mar,mcd,mmm,msft,nflx,nke,nvda,pg,sbux,tgt
2001-12-12,0.3314856542428503,16.918938635084256,18.14999961853028,0.6215000152587891,21.20581942758392,17.714883370451176,28.57744394865336,14.5320703174759,17.636200641378945,40.623982610072034,29.72891747096554,19.832839558105874,31.31541258180416,20.4759491756446,12.307982659287232,17.04091678400474,14.953949366031337,15.174814240228562,31.853901267398307,20.86063367327314,,5.395455037161392,4.831774926669373,22.015249736000992,3.749153508823076,23.6761753680098
2001-12-13,0.3257257514895073,15.317086648428155,17.299999237060547,0.5770000219345093,21.10942399456342,17.591653254002786,28.279834279439253,13.629886240184836,17.32127025052495,39.73720713990411,29.60492622852325,19.802353040319225,31.348976643500187,19.762595637619075,12.36190576490918,17.39052241737873,14.461170187663598,14.350713431350028,31.8209149612996,20.851323752364685,,5.326776076164815,4.847065897196195,22.20971289787808,3.634464467206832,23.41671330675438
2001-12-14,0.3142066752099094,15.128049613370514,16.25,0.5550000071525574,20.82026075736757,17.591653397149333,28.94427520883972,13.137157402502163,16.770143092637884,39.44157993222704,29.75992772829921,19.902964617739336,31.62298198299917,19.33986018588917,12.456275514670809,16.969210344366324,14.616584031540434,14.833805662827816,31.622967691686288,20.506533875693204,,5.199132468129075,4.801196372398015,22.30692868877868,3.677967035306669,23.48157697069525
2001-12-17,0.3092046952406119,15.799632316098258,17.200000762939453,0.5550000071525574,20.72387213284054,17.422201476263048,29.283400770242544,13.373108039700217,16.730775357537855,41.21519107612763,30.88211154670469,20.241390973847707,31.622991471471348,19.075652122787503,12.577601045013523,17.130564223316288,14.605209959336754,15.248697335571295,31.69720690987749,20.86374711370671,,5.238407299247918,4.980091834909229,22.25136696816421,3.7985883546259087,23.61130894139861
2001-12-18,0.3166316624710245,15.744910319166538,17.899999618530273,0.5525000095367432,21.302204759655805,17.422196998124445,29.52565715270453,13.616007804870607,16.533943937030724,41.80639750272492,31.247923673782328,20.24748993475576,31.98646230203493,19.5247956670333,12.523675497726211,16.942309485214167,14.669652850783317,14.992946304457934,32.3020081141005,21.407312153950315,,5.114688267369778,5.084833583686738,22.293043250315307,3.755084729347705,25.0707918202751
2001-12-19,0.3119327357636112,16.113035483890325,17.0,0.5364999771118164,21.180111889594823,17.622466110167256,30.010128241652183,13.310653143047393,16.45520700286626,42.48204198364211,31.030932287961537,20.27187088383756,31.84665702303356,19.65691432108916,12.469751591445217,17.157447114493202,14.73409366607666,14.85086185961008,32.54943918773208,21.314131922805142,,5.210913568714562,4.981622593986404,22.418061779114257,3.822318221707652,23.70861050141285
2001-12-20,0.3243616627135355,16.20258292123953,16.700000762939453,0.5285000205039978,21.886973203668145,17.86892400951111,29.968588095287096,13.11633418366935,16.305619426840625,42.65098326936698,31.27891516855245,20.36944171165581,32.36673126443067,19.471976568437444,12.739370110272391,16.98714146138985,14.87814006760792,14.862228977793384,32.90680418088194,21.478757096391423,,5.326778506830074,4.946453731672254,22.529176702705048,3.75706480488994,24.649176500932555
2001-12-21,0.3184507153442695,15.222567920051434,15.649999618530272,0.515500009059906,21.9383802586032,17.945947517384095,30.1139332769582,13.0330556053973,16.337107443351535,44.09520104066058,31.526910841342648,20.83896350234292,32.914741779452505,19.29758792123704,12.982025592431826,16.82577964127618,15.27614959160057,14.748552634468552,32.57691532370332,21.124657689555,,5.508426767248249,4.835599965436644,22.570845206168684,3.6581947185780006,24.487004845594107
2001-12-24,0.3167828329414699,15.57079445397868,15.949999809265137,0.5074999928474426,21.99621195627688,17.79190608365102,30.14163497343327,12.651365161162948,16.494576202597745,43.9178457754986,31.8369280591106,20.854205360298145,33.39007951135005,18.895994443144343,13.151877705059524,16.71820068359375,15.04871334716169,14.748557603712662,32.769338066518486,21.03457655306365,,5.562430486882584,4.934987294747687,22.40138537256455,3.707626929825147,24.655661656210928
2001-12-26,0.3236037148492654,15.580745990281008,15.649999618530272,0.5485000014305115,22.07332135971017,17.730290168557936,30.56382893874005,12.568085671917109,16.140276358856365,44.12897455417698,31.86171128707092,20.67738022343354,33.02658227614817,19.04394748396388,12.95506046838726,16.74509667221976,14.997521235765491,14.634887876037247,32.82982257536872,20.941401926002904,,5.631166250013024,5.085596498786596,22.29581761534285,3.729379641493253,24.941073820395783
