Date,aapl,adbe,amd,amzn,axp,cl,cost,crm,csco,dis,fdx,googl,hd,hsy,jnj,jpm,ko,luv,mar,mcd,mmm,msft,nflx,nke,nvda,pg,sbux,tgt
2003-07-24,0.3189047877544389,16.852429755489506,7.199999809265137,2.052500009536743,29.43219318975791,17.78909948134965,25.504460869725094,,13.199613654585963,16.62067222595215,55.32369432062652,,20.152881097523984,23.080464040028083,30.0114725911792,20.35167477243654,12.515460942044683,15.13321305304659,15.011799211866082,12.303348582581284,39.39820017471778,16.689830158918713,1.9214290380477903,5.24337641735952,1.6788892730646412,25.802108834677075,5.384465560220808,25.52439945217065
2003-07-25,0.3093557376140359,16.33842367646139,7.059999942779541,2.0369999408721924,28.98168145619415,17.63425588953266,25.03381605850496,,12.963659696073853,16.716334947570253,54.82308790878253,,19.86462143188988,23.00833718273669,29.29691424001012,20.00624257386983,12.327129859735122,14.908679373526278,15.253868648460358,12.14775494358612,39.50024056692105,16.37821573688323,1.863571047782898,5.191909368660087,1.587911010593868,25.449086197729304,5.147177147012193,25.072237524525978
2003-07-28,0.3258775487532169,16.50809539372291,7.119999885559082,2.07450008392334,29.93491417342368,17.586845859041134,25.22761085800269,,13.331471457417107,17.29825436892935,55.196418735466885,,20.17795031440217,23.158860617411204,29.588443867132145,20.420766843148456,12.440680170594218,15.267925774143963,15.672682154991996,12.26300861101813,39.90840587339844,16.789532304900217,1.8964289426803589,5.200819557854606,1.6230799454965317,25.793419377983582,5.305369275483162,25.917589481774623
2003-07-29,0.3181467174485583,16.34840098867934,7.269999980926514,2.0994999408721924,29.47788196402456,17.53943853248838,25.46293503916896,,13.282887201733825,17.529427279179593,55.238841077945445,,19.9648828168132,23.01774117036316,29.43982580780149,20.484093801973227,12.393600704052288,15.29487588914999,15.753364961808815,12.539624261072396,39.83754037464782,16.752138148068045,1.910714030265808,5.141436784642655,1.4189525764814617,25.47802075688076,5.287570977631448,25.720990151590275
2003-07-30,0.3148127055208654,16.009061813354492,7.309999942779541,2.057499885559082,29.15143251056835,17.476228695959087,25.49061611265702,,13.32453278141782,17.57725554272007,55.01823567986816,,19.78942297251221,23.064785747492547,29.125429882756908,20.438032851222783,12.518228512265242,15.23200403657067,15.63809624509083,12.660638839865683,39.55694437023397,16.49038608673993,1.910714030265808,5.1315409112892585,1.4525907198934205,25.434605223239146,5.29745900072777,25.12466269385713
2003-07-31,0.3143577425833503,16.333433151245117,7.449999809265137,2.067500114440918,29.1514362870846,17.507839985742205,25.72593679857997,,13.511904457364944,17.53740203196043,54.35639933765002,,19.770626497343784,23.01147167318354,29.49699362658724,20.52439369402604,12.593006704133025,14.773971062721932,15.52666411533508,13.081318834498491,39.568269248993545,16.577646328295856,1.875,5.097889963896967,1.4755265785585383,25.73843936034874,5.346893305515735,25.327799635873426
2003-08-01,0.31829877049992,16.13381868461125,7.269999980926514,2.070499897003174,28.824992283273826,17.090671465895042,25.53906023954974,,13.477200922658056,17.840320817378796,54.16970201910037,,19.58264594468565,22.82017788834964,29.125423751791683,20.196227408424985,12.324365317488516,14.639249267549417,15.768738551789443,13.259954486311504,39.51158450577896,16.409371178979324,1.8514289855957031,5.096900061930518,1.4602363226733683,25.46353668471733,5.418079861962623,25.046036134015807
2003-08-04,0.3111747795753821,16.173742206321002,7.190000057220459,1.9850000143051147,28.348384268813525,17.10332091766233,25.19993567670688,,13.407806803749487,17.848291662003575,54.7297425415295,,19.300648069728823,22.50031804458865,28.82816740083466,19.20600408556493,12.32436573540124,14.612303121637934,15.73799823784029,13.12741171052738,39.40388587753797,16.29719615286921,1.782142996788025,4.99793237111323,1.506107536942787,25.15972267819374,5.3389841277457855,24.90840765843129
2003-08-05,0.3236036951336547,16.423254484610208,7.239999771118164,1.962000012397766,28.1721047552778,17.21708103019705,22.14770327872982,,13.352291385961868,17.617116506096707,54.88246605152664,,19.206655315688497,22.45640419657773,29.005377389197648,19.372959217696707,12.421300873300972,14.639251653010472,15.299974124712152,13.012160294522635,39.65898603602943,16.39690710983845,1.792857050895691,5.017722128004359,1.6047307117942151,25.53588745252657,5.352826312397998,24.50866880232277
2003-08-06,0.3040508429743316,16.10886460358435,7.21999979019165,1.930999994277954,27.71508008643829,17.160204717678056,21.01954831275865,,12.436229268925045,17.178680170963197,54.1103179469788,,19.237982251097726,22.387425214234973,28.576637430078843,18.9987390917182,12.22743525701067,14.48656833303984,15.372968707612896,12.50504416182414,39.31316886813517,15.917029004644304,1.7428569793701172,4.929644562671281,1.538981991135906,25.376747350115703,5.188702243011838,24.54143031514833
